012B5403	PUSH     ESI                                              EAX=12345679 ECX=002CFC70 EDX=00E696E4 EBX=760041B5 ESP=002CFC40 EBP=002CFC40 ESI=7630FD1E EDI=00000000 EFLAG=00000246
012B5404	MOV      ESI, ECX                                         EAX=12345679 ECX=002CFC70 EDX=00E696E4 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=7630FD1E EDI=00000000 EFLAG=00000246
012B5406	XOR      EDX, EDX                                         EAX=12345679 ECX=002CFC70 EDX=00E696E4 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000246
012B5408	DIV      DWORD [EBP+0x8]                                  EAX=12345679 ECX=002CFC70 EDX=00000000 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000246
012B540B	CMP      EDX, 0x9                                         EAX=01234567 ECX=002CFC70 EDX=00000009 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000246
012B540E	JBE      0x12b5415                                        EAX=01234567 ECX=002CFC70 EDX=00000009 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000246
012B5415	ADD      DL, 0x30                                         EAX=01234567 ECX=002CFC70 EDX=00000009 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000246
012B5418	MOV      [ECX], DL                                        EAX=01234567 ECX=002CFC70 EDX=00000039 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000206
012B541A	INC      ECX                                              EAX=01234567 ECX=002CFC70 EDX=00000039 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000206
012B541B	TEST     EAX, EAX                                         EAX=01234567 ECX=002CFC71 EDX=00000039 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000206
012B541D	JNZ      0x12b5406                                        EAX=01234567 ECX=002CFC71 EDX=00000039 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000202
012B5406	XOR      EDX, EDX                                         EAX=01234567 ECX=002CFC71 EDX=00000039 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000202
012B5408	DIV      DWORD [EBP+0x8]                                  EAX=01234567 ECX=002CFC71 EDX=00000000 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000246
012B540B	CMP      EDX, 0x9                                         EAX=00123456 ECX=002CFC71 EDX=00000007 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000246
012B540E	JBE      0x12b5415                                        EAX=00123456 ECX=002CFC71 EDX=00000007 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000293
012B5415	ADD      DL, 0x30                                         EAX=00123456 ECX=002CFC71 EDX=00000007 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000293
012B5418	MOV      [ECX], DL                                        EAX=00123456 ECX=002CFC71 EDX=00000037 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000202
012B541A	INC      ECX                                              EAX=00123456 ECX=002CFC71 EDX=00000037 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000202
012B541B	TEST     EAX, EAX                                         EAX=00123456 ECX=002CFC72 EDX=00000037 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000206
012B541D	JNZ      0x12b5406                                        EAX=00123456 ECX=002CFC72 EDX=00000037 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000206
012B5406	XOR      EDX, EDX                                         EAX=00123456 ECX=002CFC72 EDX=00000037 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000206
012B5408	DIV      DWORD [EBP+0x8]                                  EAX=00123456 ECX=002CFC72 EDX=00000000 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000246
012B540B	CMP      EDX, 0x9                                         EAX=00012345 ECX=002CFC72 EDX=00000006 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000246
012B540E	JBE      0x12b5415                                        EAX=00012345 ECX=002CFC72 EDX=00000006 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000293
012B5415	ADD      DL, 0x30                                         EAX=00012345 ECX=002CFC72 EDX=00000006 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000293
012B5418	MOV      [ECX], DL                                        EAX=00012345 ECX=002CFC72 EDX=00000036 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000206
012B541A	INC      ECX                                              EAX=00012345 ECX=002CFC72 EDX=00000036 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000206
012B541B	TEST     EAX, EAX                                         EAX=00012345 ECX=002CFC73 EDX=00000036 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000202
012B541D	JNZ      0x12b5406                                        EAX=00012345 ECX=002CFC73 EDX=00000036 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000202
012B5406	XOR      EDX, EDX                                         EAX=00012345 ECX=002CFC73 EDX=00000036 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000202
012B5408	DIV      DWORD [EBP+0x8]                                  EAX=00012345 ECX=002CFC73 EDX=00000000 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000246
012B540B	CMP      EDX, 0x9                                         EAX=00001234 ECX=002CFC73 EDX=00000005 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000246
012B540E	JBE      0x12b5415                                        EAX=00001234 ECX=002CFC73 EDX=00000005 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000297
012B5415	ADD      DL, 0x30                                         EAX=00001234 ECX=002CFC73 EDX=00000005 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000297
012B5418	MOV      [ECX], DL                                        EAX=00001234 ECX=002CFC73 EDX=00000035 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000206
012B541A	INC      ECX                                              EAX=00001234 ECX=002CFC73 EDX=00000035 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000206
012B541B	TEST     EAX, EAX                                         EAX=00001234 ECX=002CFC74 EDX=00000035 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000206
012B541D	JNZ      0x12b5406                                        EAX=00001234 ECX=002CFC74 EDX=00000035 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000202
012B5406	XOR      EDX, EDX                                         EAX=00001234 ECX=002CFC74 EDX=00000035 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000202
012B5408	DIV      DWORD [EBP+0x8]                                  EAX=00001234 ECX=002CFC74 EDX=00000000 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000246
012B540B	CMP      EDX, 0x9                                         EAX=00000123 ECX=002CFC74 EDX=00000004 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000246
012B540E	JBE      0x12b5415                                        EAX=00000123 ECX=002CFC74 EDX=00000004 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000293
012B5415	ADD      DL, 0x30                                         EAX=00000123 ECX=002CFC74 EDX=00000004 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000293
012B5418	MOV      [ECX], DL                                        EAX=00000123 ECX=002CFC74 EDX=00000034 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000202
012B541A	INC      ECX                                              EAX=00000123 ECX=002CFC74 EDX=00000034 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000202
012B541B	TEST     EAX, EAX                                         EAX=00000123 ECX=002CFC75 EDX=00000034 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000202
012B541D	JNZ      0x12b5406                                        EAX=00000123 ECX=002CFC75 EDX=00000034 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000202
012B5406	XOR      EDX, EDX                                         EAX=00000123 ECX=002CFC75 EDX=00000034 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000202
012B5408	DIV      DWORD [EBP+0x8]                                  EAX=00000123 ECX=002CFC75 EDX=00000000 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000246
012B540B	CMP      EDX, 0x9                                         EAX=00000012 ECX=002CFC75 EDX=00000003 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000246
012B540E	JBE      0x12b5415                                        EAX=00000012 ECX=002CFC75 EDX=00000003 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000297
012B5415	ADD      DL, 0x30                                         EAX=00000012 ECX=002CFC75 EDX=00000003 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000297
012B5418	MOV      [ECX], DL                                        EAX=00000012 ECX=002CFC75 EDX=00000033 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000206
012B541A	INC      ECX                                              EAX=00000012 ECX=002CFC75 EDX=00000033 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000206
012B541B	TEST     EAX, EAX                                         EAX=00000012 ECX=002CFC76 EDX=00000033 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000202
012B541D	JNZ      0x12b5406                                        EAX=00000012 ECX=002CFC76 EDX=00000033 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000206
012B5406	XOR      EDX, EDX                                         EAX=00000012 ECX=002CFC76 EDX=00000033 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000206
012B5408	DIV      DWORD [EBP+0x8]                                  EAX=00000012 ECX=002CFC76 EDX=00000000 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000246
012B540B	CMP      EDX, 0x9                                         EAX=00000001 ECX=002CFC76 EDX=00000002 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000246
012B540E	JBE      0x12b5415                                        EAX=00000001 ECX=002CFC76 EDX=00000002 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000297
012B5415	ADD      DL, 0x30                                         EAX=00000001 ECX=002CFC76 EDX=00000002 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000297
012B5418	MOV      [ECX], DL                                        EAX=00000001 ECX=002CFC76 EDX=00000032 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000202
012B541A	INC      ECX                                              EAX=00000001 ECX=002CFC76 EDX=00000032 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000202
012B541B	TEST     EAX, EAX                                         EAX=00000001 ECX=002CFC77 EDX=00000032 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000206
012B541D	JNZ      0x12b5406                                        EAX=00000001 ECX=002CFC77 EDX=00000032 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000202
012B5406	XOR      EDX, EDX                                         EAX=00000001 ECX=002CFC77 EDX=00000032 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000202
012B5408	DIV      DWORD [EBP+0x8]                                  EAX=00000001 ECX=002CFC77 EDX=00000000 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000246
012B540B	CMP      EDX, 0x9                                         EAX=00000000 ECX=002CFC77 EDX=00000001 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000246
012B540E	JBE      0x12b5415                                        EAX=00000000 ECX=002CFC77 EDX=00000001 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000293
012B5415	ADD      DL, 0x30                                         EAX=00000000 ECX=002CFC77 EDX=00000001 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000293
012B5418	MOV      [ECX], DL                                        EAX=00000000 ECX=002CFC77 EDX=00000031 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000202
012B541A	INC      ECX                                              EAX=00000000 ECX=002CFC77 EDX=00000031 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000202
012B541B	TEST     EAX, EAX                                         EAX=00000000 ECX=002CFC78 EDX=00000031 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000206
012B541D	JNZ      0x12b5406                                        EAX=00000000 ECX=002CFC78 EDX=00000031 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000246
012B541F	MOV      [ECX], AL                                        EAX=00000000 ECX=002CFC78 EDX=00000031 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000246
012B5421	DEC      ECX                                              EAX=00000000 ECX=002CFC78 EDX=00000031 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000246
012B5422	MOV      DL, [ESI]                                        EAX=00000000 ECX=002CFC77 EDX=00000031 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000206
012B5424	MOV      AL, [ECX]                                        EAX=00000000 ECX=002CFC77 EDX=00000039 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000206
012B5426	MOV      [ECX], DL                                        EAX=00000031 ECX=002CFC77 EDX=00000039 EBX=760041B5 ESP=002CFC3C EBP=002CFC40 ESI=002CFC70 EDI=00000000 EFLAG=00000206
